"","Fecha","CVEGEO","MUNICIPIO","ACUMULADOS","NUEVOS","diasemana","CASOS SEMANALES"
"2087",2020-10-07,"26028","Granados",5,0,"miércoles",0
"2088",2020-10-07,"26029","Guaymas",1732,1,"miércoles",21
"2089",2020-10-07,"26030","Hermosillo",15567,38,"miércoles",366
"2090",2020-10-07,"26031","Huachinera",1,0,"miércoles",0
"2091",2020-10-07,"26032","Huásabas",2,0,"miércoles",0
"2092",2020-10-07,"26033","Huatabampo",643,24,"miércoles",58
"2093",2020-10-07,"26034","Huépac",1,0,"miércoles",0
"2094",2020-10-07,"26035","Imuris",59,0,"miércoles",0
"2095",2020-10-07,"26021","La Colorada",1,0,"miércoles",0
"2096",2020-10-07,"26036","Magdalena",287,2,"miércoles",3
"2097",2020-10-07,"26037","Mazatán",0,0,"miércoles",0
"2098",2020-10-07,"26038","Moctezuma",23,0,"miércoles",0
"2099",2020-10-07,"26039","Naco",15,0,"miércoles",5
"2100",2020-10-07,"26040","Nácori Chico",7,0,"miércoles",0
"2101",2020-10-07,"26041","Nacozari de García",95,1,"miércoles",6
"2102",2020-10-07,"26042","Navojoa",1562,6,"miércoles",55
"2103",2020-10-07,"26043","Nogales",2586,5,"miércoles",28
"2104",2020-10-07,"26044","Ónavas",6,0,"miércoles",0
"2105",2020-10-07,"26045","Opodepe",2,0,"miércoles",0
"2106",2020-10-07,"26046","Oquitoa",2,0,"miércoles",0
"2107",2020-10-07,"26047","Pitiquito",120,0,"miércoles",5
"2108",2020-10-07,"26048","Puerto Peñasco",234,0,"miércoles",9
"2109",2020-10-07,"26049","Quiriego",8,0,"miércoles",0
"2110",2020-10-07,"26050","Rayón",5,0,"miércoles",0
"2111",2020-10-07,"26051","Rosario",42,0,"miércoles",0
"2112",2020-10-07,"26052","Sahuaripa",17,0,"miércoles",0
"2113",2020-10-07,"26053","San Felipe de Jesús",4,0,"miércoles",0
"2114",2020-10-07,"26072","San Ignacio Río Muerto",95,0,"miércoles",4
"2115",2020-10-07,"26054","San Javier",3,0,"miércoles",0
"2116",2020-10-07,"26055","San Luis Río Colorado",1949,3,"miércoles",25
"2117",2020-10-07,"26056","San Miguel de Horcasitas",16,0,"miércoles",0
"2118",2020-10-07,"26057","San Pedro de la Cueva",0,0,"miércoles",0
"2119",2020-10-07,"26058","Santa Ana",124,0,"miércoles",2
"2120",2020-10-07,"26059","Santa Cruz",3,0,"miércoles",0
"2121",2020-10-07,"26060","Sáric",6,0,"miércoles",0
"2122",2020-10-07,"26061","Soyopa",1,0,"miércoles",0
"2123",2020-10-07,"26062","Suaqui Grande",1,0,"miércoles",0
"2124",2020-10-07,"26063","Tepache",2,0,"miércoles",0
"2125",2020-10-07,"26064","Trincheras",11,0,"miércoles",0
"2126",2020-10-07,"26065","Tubutama",5,0,"miércoles",0
"2127",2020-10-07,"26066","Ures",39,1,"miércoles",2
"2128",2020-10-07,"26067","Villa Hidalgo",5,0,"miércoles",0
"2129",2020-10-07,"26068","Villa Pesqueira",4,0,"miércoles",0
"2130",2020-10-07,"26069","Yécora",22,0,"miércoles",0
"2131",2020-10-14,"26001","Aconchi",15,0,"miércoles",0
"2132",2020-10-14,"26002","Agua Prieta",746,2,"miércoles",4
"2133",2020-10-14,"26003","Álamos",72,0,"miércoles",3
"2134",2020-10-14,"26004","Altar",52,0,"miércoles",1
"2135",2020-10-14,"26005","Arivechi",0,0,"miércoles",0
"2136",2020-10-14,"26006","Arizpe",11,0,"miércoles",0
"2137",2020-10-14,"26008","Bacadéhuachi",0,0,"miércoles",0
"2138",2020-10-14,"26009","Bacanora",0,0,"miércoles",0
"2139",2020-10-14,"26010","Bacerac",3,0,"miércoles",0
"2140",2020-10-14,"26011","Bacoachi",20,0,"miércoles",0
"2141",2020-10-14,"26012","Bácum",154,0,"miércoles",1
"2142",2020-10-14,"26013","Banámichi",3,0,"miércoles",1
"2143",2020-10-14,"26014","Baviácora",32,0,"miércoles",0
"2144",2020-10-14,"26015","Bavispe",5,0,"miércoles",0
"2145",2020-10-14,"26071","Benito Juárez",114,0,"miércoles",1
"2146",2020-10-14,"26016","Benjamín Hill",24,0,"miércoles",1
"2147",2020-10-14,"26017","Caborca",1471,1,"miércoles",28
"2148",2020-10-14,"26018","Cajeme",4636,2,"miércoles",83
"2149",2020-10-14,"26019","Cananea",620,9,"miércoles",59
"2150",2020-10-14,"26020","Carbó",6,0,"miércoles",0
"2151",2020-10-14,"26022","Cucurpe",3,0,"miércoles",0
"2152",2020-10-14,"26023","Cumpas",17,0,"miércoles",0
"2153",2020-10-14,"26024","Divisaderos",5,0,"miércoles",0
"2154",2020-10-14,"26025","Empalme",581,0,"miércoles",1
"2155",2020-10-14,"26026","Etchojoa",457,10,"miércoles",47
"2156",2020-10-14,"26027","Fronteras",16,0,"miércoles",0
"2157",2020-10-14,"26070","General Plutarco Elías Calles",106,0,"miércoles",0
"2158",2020-10-14,"26028","Granados",6,0,"miércoles",1
"2159",2020-10-14,"26029","Guaymas",1744,1,"miércoles",12
"2160",2020-10-14,"26030","Hermosillo",16065,74,"miércoles",498
"2161",2020-10-14,"26031","Huachinera",1,0,"miércoles",0
"2162",2020-10-14,"26032","Huásabas",2,0,"miércoles",0
"2163",2020-10-14,"26033","Huatabampo",671,1,"miércoles",28
"2164",2020-10-14,"26034","Huépac",1,0,"miércoles",0
"2165",2020-10-14,"26035","Imuris",59,0,"miércoles",0
"2166",2020-10-14,"26021","La Colorada",1,0,"miércoles",0
"2167",2020-10-14,"26036","Magdalena",291,0,"miércoles",4
"2168",2020-10-14,"26037","Mazatán",0,0,"miércoles",0
"2169",2020-10-14,"26038","Moctezuma",24,0,"miércoles",1
"2170",2020-10-14,"26039","Naco",19,0,"miércoles",4
"2171",2020-10-14,"26040","Nácori Chico",7,0,"miércoles",0
"2172",2020-10-14,"26041","Nacozari de García",99,0,"miércoles",4
"2173",2020-10-14,"26042","Navojoa",1607,7,"miércoles",45
"2174",2020-10-14,"26043","Nogales",2623,6,"miércoles",37
"2175",2020-10-14,"26044","Ónavas",6,0,"miércoles",0
"2176",2020-10-14,"26045","Opodepe",2,0,"miércoles",0
"2177",2020-10-14,"26046","Oquitoa",2,0,"miércoles",0
"2178",2020-10-14,"26047","Pitiquito",123,0,"miércoles",3
"2179",2020-10-14,"26048","Puerto Peñasco",242,0,"miércoles",8
"2180",2020-10-14,"26049","Quiriego",8,0,"miércoles",0
"2181",2020-10-14,"26050","Rayón",5,0,"miércoles",0
"2182",2020-10-14,"26051","Rosario",43,0,"miércoles",1
"2183",2020-10-14,"26052","Sahuaripa",17,0,"miércoles",0
"2184",2020-10-14,"26053","San Felipe de Jesús",4,0,"miércoles",0
"2185",2020-10-14,"26072","San Ignacio Río Muerto",96,0,"miércoles",1
"2186",2020-10-14,"26054","San Javier",3,0,"miércoles",0
"2187",2020-10-14,"26055","San Luis Río Colorado",1968,7,"miércoles",19
"2188",2020-10-14,"26056","San Miguel de Horcasitas",16,0,"miércoles",0
"2189",2020-10-14,"26057","San Pedro de la Cueva",0,0,"miércoles",0
"2190",2020-10-14,"26058","Santa Ana",128,0,"miércoles",4
"2191",2020-10-14,"26059","Santa Cruz",3,0,"miércoles",0
"2192",2020-10-14,"26060","Sáric",6,0,"miércoles",0
"2193",2020-10-14,"26061","Soyopa",1,0,"miércoles",0
"2194",2020-10-14,"26062","Suaqui Grande",1,0,"miércoles",0
"2195",2020-10-14,"26063","Tepache",2,0,"miércoles",0
"2196",2020-10-14,"26064","Trincheras",11,0,"miércoles",0
"2197",2020-10-14,"26065","Tubutama",5,0,"miércoles",0
"2198",2020-10-14,"26066","Ures",39,0,"miércoles",0
"2199",2020-10-14,"26067","Villa Hidalgo",5,0,"miércoles",0
"2200",2020-10-14,"26068","Villa Pesqueira",4,0,"miércoles",0
"2201",2020-10-14,"26069","Yécora",22,0,"miércoles",0
"2202",2020-10-21,"26001","Aconchi",16,0,"miércoles",1
"2203",2020-10-21,"26002","Agua Prieta",762,3,"miércoles",16
"2204",2020-10-21,"26003","Álamos",72,0,"miércoles",0
"2205",2020-10-21,"26004","Altar",52,0,"miércoles",0
"2206",2020-10-21,"26005","Arivechi",0,0,"miércoles",0
"2207",2020-10-21,"26006","Arizpe",11,0,"miércoles",0
"2208",2020-10-21,"26008","Bacadéhuachi",0,0,"miércoles",0
"2209",2020-10-21,"26009","Bacanora",0,0,"miércoles",0
"2210",2020-10-21,"26010","Bacerac",3,0,"miércoles",0
"2211",2020-10-21,"26011","Bacoachi",20,0,"miércoles",0
"2212",2020-10-21,"26012","Bácum",156,0,"miércoles",2
"2213",2020-10-21,"26013","Banámichi",3,0,"miércoles",0
"2214",2020-10-21,"26014","Baviácora",32,0,"miércoles",0
"2215",2020-10-21,"26015","Bavispe",5,0,"miércoles",0
"2216",2020-10-21,"26071","Benito Juárez",114,0,"miércoles",0
"2217",2020-10-21,"26016","Benjamín Hill",24,0,"miércoles",0
"2218",2020-10-21,"26017","Caborca",1493,0,"miércoles",22
"2219",2020-10-21,"26018","Cajeme",4764,3,"miércoles",128
"2220",2020-10-21,"26019","Cananea",684,6,"miércoles",64
"2221",2020-10-21,"26020","Carbó",6,0,"miércoles",0
"2222",2020-10-21,"26022","Cucurpe",3,0,"miércoles",0
"2223",2020-10-21,"26023","Cumpas",22,4,"miércoles",5
"2224",2020-10-21,"26024","Divisaderos",5,0,"miércoles",0
"2225",2020-10-21,"26025","Empalme",586,1,"miércoles",5
"2226",2020-10-21,"26026","Etchojoa",491,0,"miércoles",34
"2227",2020-10-21,"26027","Fronteras",22,2,"miércoles",6
"2228",2020-10-21,"26070","General Plutarco Elías Calles",107,0,"miércoles",1
"2229",2020-10-21,"26028","Granados",6,0,"miércoles",0
"2230",2020-10-21,"26029","Guaymas",1764,0,"miércoles",20
"2231",2020-10-21,"26030","Hermosillo",16629,123,"miércoles",564
"2232",2020-10-21,"26031","Huachinera",1,0,"miércoles",0
"2233",2020-10-21,"26032","Huásabas",2,0,"miércoles",0
"2234",2020-10-21,"26033","Huatabampo",700,9,"miércoles",29
"2235",2020-10-21,"26034","Huépac",1,0,"miércoles",0
"2236",2020-10-21,"26035","Imuris",59,0,"miércoles",0
"2237",2020-10-21,"26021","La Colorada",1,0,"miércoles",0
"2238",2020-10-21,"26036","Magdalena",307,0,"miércoles",16
"2239",2020-10-21,"26037","Mazatán",0,0,"miércoles",0
"2240",2020-10-21,"26038","Moctezuma",24,0,"miércoles",0
"2241",2020-10-21,"26039","Naco",22,0,"miércoles",3
"2242",2020-10-21,"26040","Nácori Chico",7,0,"miércoles",0
"2243",2020-10-21,"26041","Nacozari de García",109,2,"miércoles",10
"2244",2020-10-21,"26042","Navojoa",1660,9,"miércoles",53
"2245",2020-10-21,"26043","Nogales",2668,1,"miércoles",45
"2246",2020-10-21,"26044","Ónavas",6,0,"miércoles",0
"2247",2020-10-21,"26045","Opodepe",2,0,"miércoles",0
"2248",2020-10-21,"26046","Oquitoa",2,0,"miércoles",0
"2249",2020-10-21,"26047","Pitiquito",126,0,"miércoles",3
"2250",2020-10-21,"26048","Puerto Peñasco",256,0,"miércoles",14
"2251",2020-10-21,"26049","Quiriego",8,0,"miércoles",0
"2252",2020-10-21,"26050","Rayón",5,0,"miércoles",0
"2253",2020-10-21,"26051","Rosario",43,0,"miércoles",0
"2254",2020-10-21,"26052","Sahuaripa",17,0,"miércoles",0
"2255",2020-10-21,"26053","San Felipe de Jesús",4,0,"miércoles",0
"2256",2020-10-21,"26072","San Ignacio Río Muerto",96,0,"miércoles",0
"2257",2020-10-21,"26054","San Javier",3,0,"miércoles",0
"2258",2020-10-21,"26055","San Luis Río Colorado",1987,1,"miércoles",19
"2259",2020-10-21,"26056","San Miguel de Horcasitas",16,0,"miércoles",0
"2260",2020-10-21,"26057","San Pedro de la Cueva",0,0,"miércoles",0
"2261",2020-10-21,"26058","Santa Ana",137,0,"miércoles",9
"2262",2020-10-21,"26059","Santa Cruz",3,0,"miércoles",0
"2263",2020-10-21,"26060","Sáric",6,0,"miércoles",0
"2264",2020-10-21,"26061","Soyopa",1,0,"miércoles",0
"2265",2020-10-21,"26062","Suaqui Grande",1,0,"miércoles",0
"2266",2020-10-21,"26063","Tepache",2,0,"miércoles",0
"2267",2020-10-21,"26064","Trincheras",11,0,"miércoles",0
"2268",2020-10-21,"26065","Tubutama",5,0,"miércoles",0
"2269",2020-10-21,"26066","Ures",39,0,"miércoles",0
"2270",2020-10-21,"26067","Villa Hidalgo",8,1,"miércoles",3
"2271",2020-10-21,"26068","Villa Pesqueira",4,0,"miércoles",0
"2272",2020-10-21,"26069","Yécora",22,0,"miércoles",0
"2273",2020-10-28,"26001","Aconchi",16,0,"miércoles",0
"2274",2020-10-28,"26002","Agua Prieta",772,2,"miércoles",10
"2275",2020-10-28,"26003","Álamos",74,0,"miércoles",2
"2276",2020-10-28,"26004","Altar",53,0,"miércoles",1
"2277",2020-10-28,"26005","Arivechi",0,0,"miércoles",0
"2278",2020-10-28,"26006","Arizpe",11,0,"miércoles",0
"2279",2020-10-28,"26008","Bacadéhuachi",0,0,"miércoles",0
"2280",2020-10-28,"26009","Bacanora",0,0,"miércoles",0
"2281",2020-10-28,"26010","Bacerac",3,0,"miércoles",0
"2282",2020-10-28,"26011","Bacoachi",21,0,"miércoles",1
"2283",2020-10-28,"26012","Bácum",157,0,"miércoles",1
"2284",2020-10-28,"26013","Banámichi",3,0,"miércoles",0
"2285",2020-10-28,"26014","Baviácora",33,0,"miércoles",1
"2286",2020-10-28,"26015","Bavispe",5,0,"miércoles",0
"2287",2020-10-28,"26071","Benito Juárez",114,0,"miércoles",0
"2288",2020-10-28,"26016","Benjamín Hill",24,0,"miércoles",0
"2289",2020-10-28,"26017","Caborca",1535,1,"miércoles",42
"2290",2020-10-28,"26018","Cajeme",4845,1,"miércoles",81
"2291",2020-10-28,"26019","Cananea",764,20,"miércoles",80
"2292",2020-10-28,"26020","Carbó",6,0,"miércoles",0
"2293",2020-10-28,"26022","Cucurpe",3,0,"miércoles",0
"2294",2020-10-28,"26023","Cumpas",22,0,"miércoles",0
"2295",2020-10-28,"26024","Divisaderos",5,0,"miércoles",0
"2296",2020-10-28,"26025","Empalme",596,0,"miércoles",10
"2297",2020-10-28,"26026","Etchojoa",497,1,"miércoles",6
"2298",2020-10-28,"26027","Fronteras",23,0,"miércoles",1
"2299",2020-10-28,"26070","General Plutarco Elías Calles",110,0,"miércoles",3
"2300",2020-10-28,"26028","Granados",6,0,"miércoles",0
"2301",2020-10-28,"26029","Guaymas",1783,0,"miércoles",19
"2302",2020-10-28,"26030","Hermosillo",17128,12,"miércoles",499
"2303",2020-10-28,"26031","Huachinera",1,0,"miércoles",0
"2304",2020-10-28,"26032","Huásabas",2,0,"miércoles",0
"2305",2020-10-28,"26033","Huatabampo",718,1,"miércoles",18
"2306",2020-10-28,"26034","Huépac",1,0,"miércoles",0
"2307",2020-10-28,"26035","Imuris",61,0,"miércoles",2
"2308",2020-10-28,"26021","La Colorada",1,0,"miércoles",0
"2309",2020-10-28,"26036","Magdalena",316,1,"miércoles",9
"2310",2020-10-28,"26037","Mazatán",0,0,"miércoles",0
"2311",2020-10-28,"26038","Moctezuma",29,0,"miércoles",5
"2312",2020-10-28,"26039","Naco",23,0,"miércoles",1
"2313",2020-10-28,"26040","Nácori Chico",7,0,"miércoles",0
"2314",2020-10-28,"26041","Nacozari de García",127,6,"miércoles",18
"2315",2020-10-28,"26042","Navojoa",1687,2,"miércoles",27
"2316",2020-10-28,"26043","Nogales",2724,17,"miércoles",56
"2317",2020-10-28,"26044","Ónavas",6,0,"miércoles",0
"2318",2020-10-28,"26045","Opodepe",2,0,"miércoles",0
"2319",2020-10-28,"26046","Oquitoa",2,0,"miércoles",0
"2320",2020-10-28,"26047","Pitiquito",129,0,"miércoles",3
"2321",2020-10-28,"26048","Puerto Peñasco",258,0,"miércoles",2
"2322",2020-10-28,"26049","Quiriego",8,0,"miércoles",0
"2323",2020-10-28,"26050","Rayón",5,0,"miércoles",0
"2324",2020-10-28,"26051","Rosario",43,0,"miércoles",0
"2325",2020-10-28,"26052","Sahuaripa",17,0,"miércoles",0
"2326",2020-10-28,"26053","San Felipe de Jesús",4,0,"miércoles",0
"2327",2020-10-28,"26072","San Ignacio Río Muerto",97,0,"miércoles",1
"2328",2020-10-28,"26054","San Javier",3,0,"miércoles",0
"2329",2020-10-28,"26055","San Luis Río Colorado",2018,1,"miércoles",31
"2330",2020-10-28,"26056","San Miguel de Horcasitas",16,0,"miércoles",0
"2331",2020-10-28,"26057","San Pedro de la Cueva",0,0,"miércoles",0
"2332",2020-10-28,"26058","Santa Ana",139,0,"miércoles",2
"2333",2020-10-28,"26059","Santa Cruz",3,0,"miércoles",0
"2334",2020-10-28,"26060","Sáric",6,0,"miércoles",0
"2335",2020-10-28,"26061","Soyopa",1,0,"miércoles",0
"2336",2020-10-28,"26062","Suaqui Grande",1,0,"miércoles",0
"2337",2020-10-28,"26063","Tepache",2,0,"miércoles",0
"2338",2020-10-28,"26064","Trincheras",12,0,"miércoles",1
"2339",2020-10-28,"26065","Tubutama",5,0,"miércoles",0
"2340",2020-10-28,"26066","Ures",42,1,"miércoles",3
"2341",2020-10-28,"26067","Villa Hidalgo",9,1,"miércoles",1
"2342",2020-10-28,"26068","Villa Pesqueira",4,0,"miércoles",0
"2343",2020-10-28,"26069","Yécora",22,0,"miércoles",0
"2344",2020-11-04,"26001","Aconchi",16,0,"miércoles",0
"2345",2020-11-04,"26002","Agua Prieta",791,1,"miércoles",19
"2346",2020-11-04,"26003","Álamos",76,0,"miércoles",2
"2347",2020-11-04,"26004","Altar",57,0,"miércoles",4
"2348",2020-11-04,"26005","Arivechi",0,0,"miércoles",0
"2349",2020-11-04,"26006","Arizpe",11,0,"miércoles",0
"2350",2020-11-04,"26008","Bacadéhuachi",0,0,"miércoles",0
"2351",2020-11-04,"26009","Bacanora",0,0,"miércoles",0
"2352",2020-11-04,"26010","Bacerac",3,0,"miércoles",0
"2353",2020-11-04,"26011","Bacoachi",22,0,"miércoles",1
"2354",2020-11-04,"26012","Bácum",159,0,"miércoles",2
"2355",2020-11-04,"26013","Banámichi",3,0,"miércoles",0
"2356",2020-11-04,"26014","Baviácora",33,0,"miércoles",0
"2357",2020-11-04,"26015","Bavispe",5,0,"miércoles",0
"2358",2020-11-04,"26071","Benito Juárez",114,0,"miércoles",0
"2359",2020-11-04,"26016","Benjamín Hill",24,0,"miércoles",0
"2360",2020-11-04,"26017","Caborca",1578,0,"miércoles",43
"2361",2020-11-04,"26018","Cajeme",4893,1,"miércoles",48
"2362",2020-11-04,"26019","Cananea",878,0,"miércoles",114
"2363",2020-11-04,"26020","Carbó",6,0,"miércoles",0
"2364",2020-11-04,"26022","Cucurpe",4,0,"miércoles",1
"2365",2020-11-04,"26023","Cumpas",24,0,"miércoles",2
"2366",2020-11-04,"26024","Divisaderos",5,0,"miércoles",0
"2367",2020-11-04,"26025","Empalme",608,0,"miércoles",12
"2368",2020-11-04,"26026","Etchojoa",498,0,"miércoles",1
"2369",2020-11-04,"26027","Fronteras",23,0,"miércoles",0
"2370",2020-11-04,"26070","General Plutarco Elías Calles",111,0,"miércoles",1
"2371",2020-11-04,"26028","Granados",6,0,"miércoles",0
"2372",2020-11-04,"26029","Guaymas",1797,0,"miércoles",14
"2373",2020-11-04,"26030","Hermosillo",17675,76,"miércoles",547
"2374",2020-11-04,"26031","Huachinera",1,0,"miércoles",0
"2375",2020-11-04,"26032","Huásabas",2,0,"miércoles",0
"2376",2020-11-04,"26033","Huatabampo",726,0,"miércoles",8
"2377",2020-11-04,"26034","Huépac",1,0,"miércoles",0
"2378",2020-11-04,"26035","Imuris",61,0,"miércoles",0
"2379",2020-11-04,"26021","La Colorada",1,0,"miércoles",0
"2380",2020-11-04,"26036","Magdalena",322,0,"miércoles",6
"2381",2020-11-04,"26037","Mazatán",0,0,"miércoles",0
"2382",2020-11-04,"26038","Moctezuma",30,0,"miércoles",1
"2383",2020-11-04,"26039","Naco",24,0,"miércoles",1
"2384",2020-11-04,"26040","Nácori Chico",7,0,"miércoles",0
"2385",2020-11-04,"26041","Nacozari de García",133,0,"miércoles",6
"2386",2020-11-04,"26042","Navojoa",1723,5,"miércoles",36
"2387",2020-11-04,"26043","Nogales",2762,11,"miércoles",38
"2388",2020-11-04,"26044","Ónavas",6,0,"miércoles",0
"2389",2020-11-04,"26045","Opodepe",2,0,"miércoles",0
"2390",2020-11-04,"26046","Oquitoa",2,0,"miércoles",0
"2391",2020-11-04,"26047","Pitiquito",130,0,"miércoles",1
"2392",2020-11-04,"26048","Puerto Peñasco",264,0,"miércoles",6
"2393",2020-11-04,"26049","Quiriego",8,0,"miércoles",0
"2394",2020-11-04,"26050","Rayón",5,0,"miércoles",0
"2395",2020-11-04,"26051","Rosario",43,0,"miércoles",0
"2396",2020-11-04,"26052","Sahuaripa",17,0,"miércoles",0
"2397",2020-11-04,"26053","San Felipe de Jesús",4,0,"miércoles",0
"2398",2020-11-04,"26072","San Ignacio Río Muerto",97,0,"miércoles",0
"2399",2020-11-04,"26054","San Javier",3,0,"miércoles",0
"2400",2020-11-04,"26055","San Luis Río Colorado",2045,0,"miércoles",27
"2401",2020-11-04,"26056","San Miguel de Horcasitas",16,0,"miércoles",0
"2402",2020-11-04,"26057","San Pedro de la Cueva",0,0,"miércoles",0
"2403",2020-11-04,"26058","Santa Ana",142,1,"miércoles",3
"2404",2020-11-04,"26059","Santa Cruz",3,0,"miércoles",0
"2405",2020-11-04,"26060","Sáric",6,0,"miércoles",0
"2406",2020-11-04,"26061","Soyopa",1,0,"miércoles",0
"2407",2020-11-04,"26062","Suaqui Grande",1,0,"miércoles",0
"2408",2020-11-04,"26063","Tepache",2,0,"miércoles",0
"2409",2020-11-04,"26064","Trincheras",12,0,"miércoles",0
"2410",2020-11-04,"26065","Tubutama",5,0,"miércoles",0
"2411",2020-11-04,"26066","Ures",44,0,"miércoles",2
"2412",2020-11-04,"26067","Villa Hidalgo",9,0,"miércoles",0
"2413",2020-11-04,"26068","Villa Pesqueira",4,0,"miércoles",0
"2414",2020-11-04,"26069","Yécora",22,0,"miércoles",0
"2415",2020-11-11,"26001","Aconchi",16,0,"miércoles",0
"2416",2020-11-11,"26002","Agua Prieta",829,8,"miércoles",38
"2417",2020-11-11,"26003","Álamos",78,0,"miércoles",2
"2418",2020-11-11,"26004","Altar",60,0,"miércoles",3
"2419",2020-11-11,"26005","Arivechi",0,0,"miércoles",0
"2420",2020-11-11,"26006","Arizpe",11,0,"miércoles",0
"2421",2020-11-11,"26008","Bacadéhuachi",0,0,"miércoles",0
"2422",2020-11-11,"26009","Bacanora",0,0,"miércoles",0
"2423",2020-11-11,"26010","Bacerac",3,0,"miércoles",0
"2424",2020-11-11,"26011","Bacoachi",24,0,"miércoles",2
"2425",2020-11-11,"26012","Bácum",160,0,"miércoles",1
"2426",2020-11-11,"26013","Banámichi",3,0,"miércoles",0
"2427",2020-11-11,"26014","Baviácora",33,0,"miércoles",0
"2428",2020-11-11,"26015","Bavispe",5,0,"miércoles",0
"2429",2020-11-11,"26071","Benito Juárez",114,0,"miércoles",0
"2430",2020-11-11,"26016","Benjamín Hill",25,0,"miércoles",1
"2431",2020-11-11,"26017","Caborca",1609,1,"miércoles",31
"2432",2020-11-11,"26018","Cajeme",4979,31,"miércoles",86
"2433",2020-11-11,"26019","Cananea",1029,27,"miércoles",151
"2434",2020-11-11,"26020","Carbó",6,0,"miércoles",0
"2435",2020-11-11,"26022","Cucurpe",8,0,"miércoles",4
"2436",2020-11-11,"26023","Cumpas",32,1,"miércoles",8
"2437",2020-11-11,"26024","Divisaderos",5,0,"miércoles",0
"2438",2020-11-11,"26025","Empalme",616,5,"miércoles",8
"2439",2020-11-11,"26026","Etchojoa",504,3,"miércoles",6
"2440",2020-11-11,"26027","Fronteras",30,0,"miércoles",7
"2441",2020-11-11,"26070","General Plutarco Elías Calles",111,0,"miércoles",0
"2442",2020-11-11,"26028","Granados",7,0,"miércoles",1
"2443",2020-11-11,"26029","Guaymas",1841,20,"miércoles",44
"2444",2020-11-11,"26030","Hermosillo",18052,50,"miércoles",377
"2445",2020-11-11,"26031","Huachinera",1,0,"miércoles",0
"2446",2020-11-11,"26032","Huásabas",2,0,"miércoles",0
"2447",2020-11-11,"26033","Huatabampo",754,1,"miércoles",28
"2448",2020-11-11,"26034","Huépac",1,0,"miércoles",0
"2449",2020-11-11,"26035","Imuris",65,0,"miércoles",4
"2450",2020-11-11,"26021","La Colorada",1,0,"miércoles",0
"2451",2020-11-11,"26036","Magdalena",340,0,"miércoles",18
"2452",2020-11-11,"26037","Mazatán",0,0,"miércoles",0
"2453",2020-11-11,"26038","Moctezuma",33,0,"miércoles",3
"2454",2020-11-11,"26039","Naco",24,0,"miércoles",0
"2455",2020-11-11,"26040","Nácori Chico",7,0,"miércoles",0
"2456",2020-11-11,"26041","Nacozari de García",156,3,"miércoles",23
"2457",2020-11-11,"26042","Navojoa",1772,16,"miércoles",49
"2458",2020-11-11,"26043","Nogales",2819,10,"miércoles",57
"2459",2020-11-11,"26044","Ónavas",6,0,"miércoles",0
"2460",2020-11-11,"26045","Opodepe",2,0,"miércoles",0
"2461",2020-11-11,"26046","Oquitoa",2,0,"miércoles",0
"2462",2020-11-11,"26047","Pitiquito",130,0,"miércoles",0
"2463",2020-11-11,"26048","Puerto Peñasco",272,0,"miércoles",8
"2464",2020-11-11,"26049","Quiriego",8,0,"miércoles",0
"2465",2020-11-11,"26050","Rayón",5,0,"miércoles",0
"2466",2020-11-11,"26051","Rosario",43,0,"miércoles",0
"2467",2020-11-11,"26052","Sahuaripa",17,0,"miércoles",0
"2468",2020-11-11,"26053","San Felipe de Jesús",4,0,"miércoles",0
"2469",2020-11-11,"26072","San Ignacio Río Muerto",99,1,"miércoles",2
"2470",2020-11-11,"26054","San Javier",3,0,"miércoles",0
"2471",2020-11-11,"26055","San Luis Río Colorado",2084,1,"miércoles",39
"2472",2020-11-11,"26056","San Miguel de Horcasitas",16,0,"miércoles",0
"2473",2020-11-11,"26057","San Pedro de la Cueva",0,0,"miércoles",0
"2474",2020-11-11,"26058","Santa Ana",155,0,"miércoles",13
"2475",2020-11-11,"26059","Santa Cruz",3,0,"miércoles",0
"2476",2020-11-11,"26060","Sáric",6,0,"miércoles",0
"2477",2020-11-11,"26061","Soyopa",1,0,"miércoles",0
"2478",2020-11-11,"26062","Suaqui Grande",1,0,"miércoles",0
"2479",2020-11-11,"26063","Tepache",2,0,"miércoles",0
"2480",2020-11-11,"26064","Trincheras",12,0,"miércoles",0
"2481",2020-11-11,"26065","Tubutama",5,0,"miércoles",0
"2482",2020-11-11,"26066","Ures",45,0,"miércoles",1
"2483",2020-11-11,"26067","Villa Hidalgo",10,0,"miércoles",1
"2484",2020-11-11,"26068","Villa Pesqueira",4,0,"miércoles",0
"2485",2020-11-11,"26069","Yécora",22,0,"miércoles",0
"2486",2020-11-18,"26001","Aconchi",20,0,"miércoles",4
"2487",2020-11-18,"26002","Agua Prieta",854,1,"miércoles",25
"2488",2020-11-18,"26003","Álamos",83,2,"miércoles",5
"2489",2020-11-18,"26004","Altar",60,0,"miércoles",0
"2490",2020-11-18,"26005","Arivechi",0,0,"miércoles",0
"2491",2020-11-18,"26006","Arizpe",11,0,"miércoles",0
"2492",2020-11-18,"26008","Bacadéhuachi",0,0,"miércoles",0
"2493",2020-11-18,"26009","Bacanora",0,0,"miércoles",0
"2494",2020-11-18,"26010","Bacerac",3,0,"miércoles",0
"2495",2020-11-18,"26011","Bacoachi",25,0,"miércoles",1
"2496",2020-11-18,"26012","Bácum",160,0,"miércoles",0
"2497",2020-11-18,"26013","Banámichi",4,0,"miércoles",1
